user_id,view,cart,remove_from_cart,purchase
537890511,1.0,,,
537890663,5.0,,,
537903349,1.0,,,
537907880,,,1.0,
537912237,1.0,4.0,1.0,
537931338,2.0,,,
537937919,1.0,,,
537954222,1.0,,,
537965235,1.0,,,
537965800,2.0,1.0,,1.0
537967044,1.0,,,
537982038,2.0,,,
537982132,6.0,,,
538018149,1.0,,,
538030237,6.0,,,
538031333,1.0,,,
538038633,1.0,,,
538041105,2.0,,,
538043744,1.0,,,
538069676,,,,1.0
538095269,3.0,,,
538134643,1.0,,,
538136759,2.0,2.0,,
538139609,2.0,1.0,1.0,
538140485,,1.0,,
538141500,1.0,,,
538148361,1.0,1.0,,
538192299,,1.0,,
538192725,1.0,,,
538194450,1.0,,,
538199191,5.0,,,
538220675,2.0,,,
538256012,1.0,,,
538261063,1.0,,,
538275474,2.0,,,
538287483,1.0,3.0,3.0,
538292091,1.0,,,
538352770,4.0,,,
538354175,2.0,1.0,1.0,1.0
538367793,2.0,,,
538373634,,2.0,,
538380291,2.0,,,
538390129,1.0,,,
538404855,1.0,1.0,1.0,
538414031,2.0,,,
538468499,1.0,2.0,1.0,1.0
538469502,,1.0,,
538499094,1.0,,,
538522795,,1.0,,
538528646,4.0,,,
538533037,1.0,,,
538573988,2.0,,,
538575745,1.0,,,
538584275,,1.0,,1.0
538593870,1.0,,,
538594754,1.0,,,
538599588,,1.0,1.0,
538605913,3.0,,,
538627177,1.0,,,
538633367,2.0,1.0,,
538637444,,1.0,1.0,
538656548,1.0,,,
538679190,1.0,1.0,,
538700304,2.0,,,
538725771,,1.0,,
538752891,,1.0,,1.0
538765849,1.0,,,
538774266,1.0,,,
538789418,5.0,,,
538805797,1.0,,1.0,
538811186,1.0,1.0,1.0,
538811554,2.0,1.0,,
538813784,2.0,1.0,1.0,
538818590,2.0,,,
538822700,7.0,2.0,,
538830454,,1.0,1.0,
538835515,6.0,2.0,1.0,1.0
538861836,1.0,,,
538865868,,1.0,1.0,
538873971,2.0,,,
538924622,,1.0,,
538953654,1.0,,,
538961308,1.0,,,
538968261,,1.0,,1.0
538991972,2.0,2.0,2.0,1.0
539017587,1.0,,,
539058523,1.0,,,
539061647,1.0,,,
539067798,,1.0,,
539071396,4.0,,1.0,
539084744,1.0,,,
539164454,,1.0,,
539167713,1.0,,,
539168147,2.0,,,
539173532,1.0,1.0,,1.0
539194336,,1.0,,
539207983,6.0,2.0,,
539231217,,1.0,,1.0
539237597,,1.0,2.0,
539269707,1.0,1.0,,
539300706,3.0,1.0,1.0,
539319673,2.0,,,
539346875,3.0,1.0,,1.0
539350541,1.0,,,
539351755,3.0,,,
539353963,2.0,,,
539354297,1.0,3.0,2.0,
539362196,2.0,,,
539370875,1.0,,,
539394180,,1.0,,
539404955,1.0,,,
539412858,1.0,,,
539413184,,1.0,,
539436604,2.0,,,
539445954,,2.0,1.0,
539452768,,1.0,,
539467300,1.0,1.0,,
539473388,,,2.0,
539496830,1.0,3.0,2.0,
539527508,,,,1.0
539565554,1.0,,,
539569534,1.0,,,
539582477,2.0,,,
539584351,1.0,2.0,2.0,1.0
539599868,1.0,,,
539609129,,1.0,,
539621479,,1.0,,1.0
539621770,4.0,,,
539629192,2.0,,,
539636703,1.0,,,
539652504,,1.0,1.0,
539668900,11.0,4.0,2.0,1.0
539670238,1.0,,,
539698597,1.0,,,
539710737,1.0,1.0,,1.0
539711155,,2.0,,
539719841,5.0,,,
539729186,2.0,,,
539751397,1.0,,,
539752375,1.0,,,
539757832,2.0,2.0,1.0,
539801461,1.0,,,
539873055,,3.0,,
539889411,2.0,,,
539902251,,,1.0,
539905527,,3.0,2.0,
539906534,1.0,,,
539912894,4.0,,,
539919753,,1.0,,
539923647,3.0,,,
539932133,1.0,1.0,,
539933819,2.0,1.0,,1.0
539937135,,1.0,3.0,
539959324,,2.0,1.0,2.0
539973859,2.0,,,
539976533,1.0,,,
539993429,1.0,,,
540000656,2.0,2.0,1.0,1.0
540014978,1.0,,,
540031009,,1.0,,
540041563,10.0,1.0,,
540043523,1.0,,,
540053640,1.0,,,
540060280,1.0,,,
540066308,2.0,,,
540069645,,1.0,,
540080637,2.0,,,
540083995,1.0,,,
540093609,1.0,,,
540100194,,,,1.0
540105259,4.0,4.0,5.0,
540107645,4.0,1.0,,1.0
540120917,5.0,,,
540126497,1.0,,,
540128845,1.0,,,
540140302,1.0,,,
540165089,1.0,,,
540207665,,,1.0,
540214662,1.0,,,
540238613,1.0,,,
540261542,1.0,,,
540276669,1.0,,,
540277737,1.0,,,
540277774,3.0,,,
540322087,2.0,,,
540327381,1.0,,,
540362421,4.0,,,
540371762,1.0,,,
540384264,1.0,,,
540388351,2.0,,,1.0
540414094,1.0,,,
540414685,,1.0,,
540414857,1.0,1.0,1.0,
540462362,1.0,,,
540489108,1.0,,,
540502379,,1.0,1.0,
540526930,1.0,,,
540528739,1.0,,,
540543211,,1.0,,1.0
540544748,1.0,1.0,,
540546713,1.0,,,
540589332,1.0,,,
540596484,1.0,1.0,1.0,
540610646,2.0,,,
540624615,2.0,,,
540661260,,2.0,1.0,1.0
540668853,,2.0,1.0,1.0
540671808,1.0,,,
540677296,,1.0,,
540678157,,1.0,,
540696844,1.0,1.0,,
540705010,3.0,1.0,,1.0
540750107,,1.0,,
540752333,1.0,1.0,,
540757219,2.0,,,
540759970,,1.0,,
540775735,3.0,,,
540832705,2.0,,,
540854365,1.0,,,
540884633,,1.0,,
540887612,3.0,1.0,,1.0
540894647,2.0,,,
540917634,1.0,,,
540921473,,,2.0,
540934525,,,1.0,
540951875,1.0,,,
540957370,,,,1.0
540979533,1.0,,,
541000682,1.0,,,
541006904,,1.0,,
541026989,,1.0,,
541027871,1.0,,,
541032856,1.0,,,
541039119,1.0,,1.0,
541042690,2.0,,,
541071259,,1.0,,
541101759,2.0,,,
541129191,1.0,1.0,,
541163719,1.0,,,
541181923,1.0,,,
541207824,1.0,,,
541209131,1.0,,,
541211058,1.0,1.0,,
541212899,1.0,,,
541230529,1.0,,,
541244824,2.0,1.0,,
541255183,1.0,,,
541272979,1.0,,,
541277307,,1.0,,
541320185,1.0,1.0,,
541356162,1.0,,,
541360088,1.0,,,
541380795,1.0,,,
541408630,,1.0,1.0,
541451040,1.0,1.0,1.0,
541475200,1.0,,,
541475728,1.0,,,
541491342,1.0,,,
541501942,2.0,1.0,1.0,
541511066,1.0,,,
541542309,1.0,,,
541570261,,,,1.0
541572026,1.0,,,
541575372,1.0,,,
541590816,,1.0,,
541629840,2.0,,,
541633966,,,1.0,
541648999,1.0,,,
541677918,3.0,,,
541725923,1.0,,,
541736720,1.0,,,
541771707,1.0,1.0,,1.0
541776655,,,1.0,
541785631,2.0,,,1.0
541800411,1.0,,,
541874636,2.0,,1.0,1.0
541875899,,1.0,,
541899528,,1.0,1.0,
541921028,1.0,,,
541928162,1.0,,,
541954877,2.0,,,
541960327,,,1.0,
541960378,1.0,,,
541981977,,1.0,,
542014346,2.0,,,
542017810,,1.0,,
542031485,1.0,,,
542036913,2.0,,,
542044374,1.0,,,
542050319,2.0,,,
542081027,1.0,,,
542089488,1.0,,,
542099853,1.0,,,
542115137,1.0,,,
542121441,1.0,,,
542123558,2.0,,,
542142970,,1.0,1.0,
542171071,,,1.0,
542173617,3.0,,,
542184322,,1.0,,
542188059,3.0,2.0,1.0,
542192699,1.0,1.0,1.0,
542201638,,1.0,,
542211176,,1.0,,
542212640,,,1.0,
542228960,,,1.0,
542232981,1.0,,,
542249198,1.0,,,
542250737,1.0,,,
542330351,1.0,,,
542334735,3.0,1.0,,
542341891,1.0,,,
542366580,1.0,,,
542379587,1.0,,,
542410953,1.0,,,
542426009,,1.0,,1.0
542429856,1.0,,,
542432018,1.0,,,
542459268,1.0,,,
542466835,1.0,,,
542470184,1.0,,,
542497137,1.0,,,
542553975,,1.0,1.0,
542563603,1.0,,,
542575852,2.0,,,
542577421,1.0,,,
542687630,1.0,1.0,,
542689494,2.0,1.0,,1.0
542689770,,1.0,1.0,
542693330,,1.0,2.0,
542713756,1.0,1.0,,1.0
542724811,1.0,,,
542740843,2.0,,,
542755110,1.0,,,
542756366,1.0,,,
542758405,1.0,2.0,,
542770254,2.0,1.0,,
542777220,,,2.0,
542790349,1.0,,,
542804344,1.0,,,
542872408,1.0,,,
542872885,4.0,,,
542879228,2.0,,,
542880710,2.0,,,
542900310,1.0,,,
542910734,,1.0,,
542912136,1.0,,,
542939048,2.0,1.0,1.0,
542950024,,1.0,,1.0
542950937,,2.0,1.0,2.0
542980783,1.0,,,
543019668,1.0,1.0,,1.0
543077333,,1.0,,
543091469,2.0,,,
543104890,1.0,,,
543116400,1.0,,,
543125675,,,1.0,
543129747,1.0,,,
543133756,,1.0,,
543138656,3.0,1.0,1.0,
543141061,1.0,,,
543147999,4.0,,,
543156500,1.0,,,
543161906,1.0,,,
543177941,1.0,,,
543208519,1.0,,,
543231116,1.0,,,
543237738,,1.0,,
543244292,,1.0,,1.0
543355169,1.0,,,
543367082,,,1.0,
543391526,23.0,2.0,,2.0
543401070,1.0,,,
543416519,,2.0,3.0,
543440411,1.0,,,
543455974,1.0,,,
543467839,1.0,,,
543491116,,1.0,,1.0
543497179,1.0,,,
543506131,1.0,,,
543510724,,1.0,2.0,
543512080,1.0,,,
543531940,1.0,,,
543535475,2.0,1.0,1.0,
543541400,1.0,,,
543546365,1.0,,,
543575518,,1.0,,
543631242,3.0,,,
543656559,2.0,1.0,,1.0
543662115,1.0,,,
543678390,1.0,,,
543687350,1.0,,,
543693077,1.0,,,1.0
543694280,,1.0,1.0,
543694571,,1.0,,
543711117,,1.0,,1.0
543714164,,1.0,,
543721005,3.0,,,
543741279,1.0,,,
543743093,1.0,1.0,,1.0
543744187,1.0,,,
543771686,2.0,1.0,,1.0
543776656,3.0,,,
543785186,1.0,,,
543811514,2.0,2.0,3.0,
543815462,1.0,1.0,1.0,
543816045,1.0,1.0,,
543831869,4.0,1.0,,
543836084,,,1.0,
543873601,,1.0,,1.0
543905011,1.0,,,
543911846,1.0,,2.0,
543924629,,3.0,2.0,
543928168,1.0,,,
543958876,1.0,1.0,,
543965095,2.0,,,
543991123,1.0,,,
544002448,1.0,,,
544007659,1.0,,,
544012586,2.0,,,
544019898,1.0,,1.0,
544033781,1.0,,,
544035046,,,1.0,
544038316,1.0,2.0,1.0,
544041303,1.0,,,
544050832,1.0,,,
544061319,2.0,,,
544071450,,3.0,1.0,2.0
544096320,1.0,,,
544102240,1.0,,,
544106676,1.0,,,
544122986,1.0,,,
544158652,1.0,,,
544175673,1.0,2.0,1.0,
544185560,1.0,1.0,,
544193198,8.0,2.0,2.0,
544204326,2.0,,,
544223714,1.0,,,
544274614,1.0,1.0,,
544307876,1.0,,,
544357560,3.0,,,
544379830,1.0,1.0,,
544390610,2.0,,,
544403643,1.0,,,
544405729,1.0,,,
544415671,2.0,,,
544416380,,2.0,1.0,1.0
544430587,2.0,,,
544468849,1.0,,,
544473145,,1.0,1.0,
544502217,1.0,,,
544515728,2.0,,,
544517840,,2.0,,
544517962,1.0,,,
544533840,8.0,2.0,2.0,
544584251,,1.0,,
544593206,,1.0,1.0,
544598074,1.0,,,
544602875,4.0,1.0,,
544620054,,1.0,,
544676718,2.0,1.0,1.0,
544687680,1.0,,,
544700328,1.0,1.0,,
544722194,2.0,,,
544724442,1.0,,,
544747343,1.0,,,
544768195,1.0,,,
544783013,1.0,,,
544883082,3.0,,,1.0
544940525,1.0,,,
544977788,,2.0,,1.0
544980915,,1.0,,
545003481,1.0,,,
545011075,1.0,1.0,,
545025369,,1.0,,1.0
545027556,4.0,,,
545099189,1.0,,,
545107536,1.0,,,
545109141,2.0,,,
545113324,4.0,,,
545117871,1.0,,1.0,
545136928,1.0,,,
545138184,1.0,,,
545142515,1.0,,,
545148211,2.0,1.0,,1.0
545149980,4.0,1.0,2.0,
545160208,,1.0,1.0,
545163292,1.0,,,
545167443,1.0,,,
545173787,1.0,,,
545227261,1.0,2.0,1.0,
545228315,2.0,1.0,,
545282858,5.0,,,
545289619,2.0,,,
545292270,1.0,,,
545293499,1.0,,,
545305285,2.0,1.0,1.0,
545306403,1.0,,,
545315755,1.0,,,
545316171,1.0,,,
545350661,1.0,,,
545370627,1.0,,,
545373215,1.0,,,
545454486,1.0,1.0,,
545471750,3.0,,,
545503504,1.0,1.0,,
545512243,1.0,1.0,,
545517108,7.0,6.0,1.0,3.0
545528268,,1.0,,
545531780,1.0,,,
545561473,1.0,,,
545601156,1.0,1.0,,
545627495,1.0,,,
545645050,,1.0,1.0,
545664430,1.0,1.0,,
545668557,,3.0,,1.0
545684030,1.0,1.0,,1.0
545691979,2.0,1.0,,1.0
545731869,2.0,,,
545735590,2.0,,,
545768758,1.0,,,
545789841,2.0,,,
545797872,1.0,,,
545802481,1.0,,,
545815856,,3.0,2.0,
545821308,1.0,,,
545849316,,1.0,,
545855796,1.0,1.0,1.0,
545859098,,1.0,2.0,
545860033,1.0,,,
545861020,1.0,,,
545900660,1.0,,,
545905440,1.0,,,
545908961,1.0,,,
545931988,1.0,,,
545937106,1.0,,,
545974771,1.0,,,
545985608,,1.0,,1.0
545991027,,1.0,,
545999008,2.0,2.0,,1.0
546013885,1.0,,,
546024835,,1.0,1.0,
546037863,1.0,,,
546050646,1.0,,,
546072361,1.0,,,
546073899,2.0,,,
546078711,2.0,,,
546086124,1.0,,,
546087492,3.0,2.0,1.0,
546104659,1.0,,,
546111475,,2.0,1.0,
546128172,1.0,1.0,,
546132936,1.0,,,
546139244,1.0,,,
546158158,5.0,,,
546161554,,,,1.0
546167624,1.0,,,
546175944,1.0,,,
546176536,1.0,,,
546203327,1.0,,,
546219655,1.0,,,
546227627,2.0,,,
546240645,1.0,,,
546249246,1.0,,,
546251199,1.0,,,
546251877,1.0,,,
546254504,1.0,,,
546265604,1.0,,,
546292576,1.0,1.0,,1.0
546325138,1.0,1.0,,1.0
546363532,1.0,1.0,,
546382265,1.0,,,
546403988,,1.0,1.0,
546404106,1.0,,,
546406999,4.0,2.0,1.0,1.0
546433253,1.0,,,
546444921,3.0,2.0,1.0,1.0
546487028,1.0,1.0,,
546492886,1.0,,,
546494254,,1.0,1.0,
546497778,1.0,,,
546505259,1.0,,,
546516757,1.0,,,
546533534,1.0,,,
546540633,,1.0,2.0,
546547876,1.0,,,
546552894,2.0,1.0,,1.0
546560545,1.0,,,
546567616,1.0,2.0,1.0,
546568049,1.0,,,
546568065,1.0,,,
546580414,1.0,,,
546588600,1.0,,,
546601083,,,1.0,
546611688,2.0,2.0,1.0,
546617766,,,1.0,
546622764,,1.0,1.0,
546656503,,1.0,,
546657619,1.0,,,
546661273,1.0,,,
546670015,1.0,,,
546673923,1.0,,,
546678484,3.0,,,
546706399,1.0,,,
546713634,1.0,,,
546728014,1.0,,,
546739227,14.0,2.0,1.0,
546751671,,1.0,1.0,
546762359,,,1.0,
546767325,1.0,1.0,,
546812537,1.0,,,
546822591,5.0,,,
546891137,1.0,,,
546896021,1.0,,,
546900258,3.0,1.0,,
546904997,1.0,1.0,,
546905317,3.0,,1.0,
546914938,,1.0,,
546996097,,1.0,,1.0
546996255,1.0,,,
547000367,3.0,7.0,2.0,1.0
547006487,1.0,,,
547020727,2.0,1.0,,
547028418,,2.0,1.0,
547075346,,1.0,,
547133958,2.0,,,
547138374,,1.0,,1.0
547141921,,1.0,,1.0
547153938,1.0,,,
547154968,1.0,,,
547168587,1.0,,,
547174614,,1.0,,
547194277,1.0,,,
547194479,1.0,,,
547218371,1.0,,,
547255837,1.0,,,
547270472,1.0,,,
547271485,,1.0,,
547280460,,2.0,2.0,
547309686,,1.0,,
547329203,,1.0,,
547331697,,2.0,1.0,
547334596,1.0,,,
547342417,,1.0,,
547365047,1.0,,,
547367271,,1.0,,
547376669,1.0,1.0,,
547412968,1.0,,,
547445212,2.0,,,
547447066,1.0,1.0,,
547468309,1.0,,,
547468729,1.0,,,
547476480,1.0,,,
547531519,,2.0,1.0,2.0
547547790,1.0,,,
547581243,1.0,,,
547581973,4.0,1.0,,1.0
547582663,,2.0,,
547599236,2.0,,,
547652736,1.0,,,
547678314,1.0,1.0,,1.0
547694998,2.0,,,
547710514,1.0,,,
547743871,,1.0,,
547799740,2.0,1.0,,1.0
547846157,2.0,,,
547850773,2.0,,,
547894810,2.0,,,
547901598,1.0,,,
547904258,,1.0,,
547915005,1.0,,,
547915311,1.0,,,
548012644,1.0,,,
548014583,1.0,,,
548031801,1.0,,,
548055278,1.0,,,
548105941,,1.0,1.0,
548106262,1.0,,,
548110979,2.0,1.0,,1.0
548134574,7.0,1.0,,1.0
548142865,4.0,,,
548149384,,1.0,,
548169713,5.0,1.0,1.0,
548236994,,2.0,,1.0
548242513,3.0,,,
548252614,1.0,2.0,1.0,1.0
548259545,1.0,,,
548271449,3.0,,,
548300817,,,1.0,
548343984,,1.0,,1.0
548349788,2.0,,,
548352271,1.0,,,
548353372,1.0,,,
548372368,18.0,,,
548384538,2.0,1.0,,
548400513,2.0,2.0,3.0,
548407970,1.0,,,
548420327,3.0,1.0,,
548447131,1.0,,,
548451418,,1.0,,
548456222,1.0,,,
548477160,3.0,,,
548486310,,1.0,,1.0
548486316,2.0,,,
548503528,1.0,,,
548524460,1.0,,,
548541017,1.0,,,
548545555,,1.0,,1.0
548550987,1.0,,,
548554004,,1.0,,1.0
548579831,,1.0,,
548594142,4.0,,,
548595918,,2.0,1.0,
548608264,,2.0,1.0,
548610078,1.0,,,
548610321,2.0,,,
548612375,,,,1.0
548623997,,1.0,,
548631803,,1.0,,
548637036,2.0,1.0,,
548646958,,1.0,,
548660090,,,1.0,
548676596,7.0,,,
548684547,1.0,,,
548696087,1.0,,,
548700345,2.0,,,
548709893,1.0,,,
548762445,,1.0,,1.0
548821927,1.0,,,
548857407,1.0,,,
548874038,1.0,,,
548874362,5.0,1.0,,
548896284,2.0,,,
548923899,,,1.0,
548931660,1.0,4.0,1.0,1.0
548939107,1.0,1.0,,
548978936,,,1.0,
548984546,1.0,,,
549016986,4.0,,,
549032592,1.0,1.0,,
549118114,1.0,,,
549123051,1.0,,,
549136783,,1.0,,
549146229,,1.0,1.0,
549158807,1.0,,,
549176891,,1.0,3.0,
549178958,1.0,,,
549183734,1.0,1.0,,
549184979,2.0,,,
549199116,1.0,,,
549233875,,1.0,,
549238164,,1.0,1.0,
549257213,5.0,2.0,2.0,
549257352,1.0,,,
549265245,2.0,,,
549281357,1.0,,,
549290965,1.0,1.0,,
549296768,1.0,,,
549299859,1.0,,,
549304039,1.0,,1.0,
549344945,1.0,,,
549350548,1.0,,,
549370070,1.0,1.0,,
549375910,1.0,,,
549395797,,,1.0,
549410887,1.0,,,
549412103,1.0,,,
549442818,4.0,1.0,1.0,1.0
549444955,2.0,,,
549458271,,,1.0,
549506918,1.0,,,
549516609,1.0,,,
549557457,2.0,,,
549572981,1.0,,,
549580541,,1.0,1.0,
549611477,3.0,,,
549624603,,1.0,,1.0
549624729,1.0,1.0,1.0,
549633018,,,1.0,
549698680,,,1.0,
549730792,1.0,1.0,2.0,
549744805,,1.0,,
549750079,,,1.0,
549770828,2.0,,,
549773590,1.0,,,
549787338,,1.0,,
549810611,2.0,,,
549833738,,,1.0,
549853072,1.0,,,
549865151,1.0,,,
549865699,1.0,,,
549866226,1.0,,,
549874083,3.0,,,
549879404,,,2.0,
549909534,,2.0,,
549923197,,1.0,,
549929697,1.0,,,
549939130,3.0,,,
549943183,,1.0,,
549976700,2.0,1.0,,1.0
549996462,1.0,,,
549999107,1.0,,,
550002140,1.0,,,
550003302,1.0,,,
550009403,,1.0,,1.0
550021105,1.0,,,
550030359,2.0,,,1.0
550031373,5.0,1.0,1.0,
550041770,3.0,,,
550051302,2.0,,,
550084437,5.0,,,
550098475,1.0,1.0,,1.0
550126682,2.0,2.0,1.0,
550178925,2.0,1.0,,
550184657,1.0,,,
550207988,1.0,,,
550224850,1.0,,,
550236316,,1.0,,
550252595,1.0,,,
550276141,,,1.0,2.0
550289794,2.0,,,
550312069,1.0,,,
550314149,1.0,,,
550326086,,1.0,1.0,
550333517,,1.0,,
550342366,1.0,,,
550342393,1.0,,,
550346746,1.0,2.0,2.0,1.0
550348638,1.0,,,
550353491,2.0,,,
550370872,,1.0,,1.0
550378210,1.0,,,
550385232,1.0,,,
550405583,1.0,,,
550412855,,1.0,1.0,
550420170,,1.0,,
550430102,2.0,,,
550446074,1.0,,,
550463115,2.0,,,
550470120,1.0,,,
550502486,1.0,,,
550528359,1.0,,,
550530674,1.0,,,
550534310,2.0,,,
550555100,3.0,,,
550556044,1.0,1.0,,1.0
550568313,1.0,,,
550574200,1.0,,,
550607886,1.0,1.0,,1.0
550618236,,1.0,,1.0
550655989,2.0,1.0,,
550660694,2.0,,,1.0
550683830,1.0,,,
550685726,1.0,,,
550712051,3.0,1.0,1.0,
550717547,4.0,,,
550718993,1.0,,,
550721342,,1.0,,
550730677,,1.0,,
550748975,,,1.0,
550749649,1.0,,,
550783782,,1.0,,
550785977,1.0,,,
550795258,,1.0,,1.0
550797086,2.0,,,
550798478,2.0,1.0,,1.0
550802288,1.0,2.0,4.0,
550826251,2.0,2.0,,
550843606,1.0,,,
550845088,1.0,,,
550849076,1.0,,,
550878238,,,1.0,
550886372,3.0,,,
550905963,1.0,1.0,1.0,1.0
550917103,4.0,2.0,1.0,
550921019,1.0,,,
550939731,,1.0,1.0,
551012645,,1.0,,
551021085,,2.0,,
551025927,4.0,1.0,,
551072014,,1.0,,1.0
551099180,1.0,,,
551114613,1.0,,,
551141287,1.0,,,
551145024,,1.0,1.0,
551172859,1.0,,,
551177769,1.0,1.0,,1.0
551182757,1.0,,,
551217185,,,,1.0
551218126,1.0,,,
551239545,1.0,,,
551242687,1.0,,,
551284496,,1.0,1.0,
551298076,2.0,1.0,,
551322475,,2.0,,1.0
551323478,,1.0,,1.0
551326099,1.0,,,
551336234,2.0,,,1.0
551343817,2.0,,,
551352211,2.0,,,
551382802,1.0,,,
551384658,1.0,,,
551398097,4.0,1.0,,1.0
551404421,1.0,,,
551411349,,1.0,,1.0
551427550,1.0,,,
551433572,,1.0,1.0,
551440475,2.0,,,
551444260,1.0,,,
551445978,1.0,1.0,3.0,
551471620,,6.0,7.0,
551504950,1.0,,,
551541817,,,1.0,
551542458,,1.0,,1.0
551545063,1.0,,,
551557496,1.0,,,
551561665,1.0,,,
551562246,,1.0,,1.0
551603608,,3.0,1.0,
551628566,,1.0,1.0,
551630817,1.0,2.0,1.0,1.0
551665128,1.0,1.0,,
551668805,1.0,,,
551715576,3.0,2.0,,
551719574,1.0,,,
551734556,2.0,,,
551735338,1.0,,,
551736226,1.0,,,
551754946,1.0,,,
551781805,1.0,,,
551803946,4.0,1.0,1.0,
551825684,1.0,,,
551830722,3.0,,,
551851864,1.0,,,
551879185,3.0,1.0,,
551894403,,,1.0,
551899076,1.0,,,
551899961,1.0,,,
551900788,1.0,,,
551901150,6.0,2.0,,
551907155,1.0,,,
551920003,,1.0,,1.0
551923011,,1.0,,
551969587,,,,1.0
551974018,1.0,,,
551981533,1.0,,,
551983002,,1.0,,
551987288,4.0,6.0,5.0,
551992971,1.0,,,
552010207,1.0,,,
552027777,4.0,1.0,1.0,
552033162,4.0,1.0,1.0,
552035947,1.0,,,
552037483,3.0,1.0,,
552038637,1.0,,,
552057494,,,1.0,
552069416,1.0,,,
552074259,1.0,1.0,,
552074523,1.0,,,
552090919,1.0,,,
552096164,4.0,2.0,,1.0
552099297,,1.0,,
552122979,,1.0,1.0,
552124080,,,1.0,
552133406,,1.0,,
552152206,1.0,,,
552164886,1.0,,,1.0
552183685,1.0,1.0,,1.0
552192979,1.0,,,
552211674,2.0,1.0,,1.0
552309654,3.0,,,
552358658,4.0,,,
552358793,1.0,1.0,1.0,
552364795,1.0,,,
552370833,,1.0,,
552376604,1.0,,,
552404837,5.0,1.0,1.0,
552424520,,1.0,,
552458665,,1.0,1.0,1.0
552476054,,1.0,1.0,
552478202,,3.0,2.0,
552479336,1.0,,,
552483409,2.0,,,
552494000,2.0,,,
552507476,1.0,,,
552510783,1.0,,,
552512505,1.0,,,
552522539,,1.0,,1.0
552530631,2.0,1.0,,
552536110,1.0,,,
552558689,1.0,,,
552634271,1.0,,,
552637299,1.0,,,
552640386,,,1.0,
552676803,,,1.0,
552697120,1.0,,,
552732391,1.0,1.0,,
552736539,1.0,,,
552740220,1.0,,,
552745941,1.0,,,
552751522,2.0,,,
552757765,,1.0,,
552764967,3.0,,,
552780833,1.0,,,
552782737,2.0,,,
552785669,1.0,,,
552786708,1.0,,,
552787053,1.0,1.0,,
552801186,1.0,,,
552821096,1.0,1.0,,
552838589,,1.0,2.0,
552848054,1.0,1.0,,1.0
552849546,,1.0,,
552850187,2.0,1.0,,
552850978,,,1.0,
552857380,1.0,,,
552859697,,1.0,,
552860068,1.0,,,
552865309,2.0,,,
552895932,1.0,1.0,,
552899292,1.0,,,
552899348,1.0,,,
552924802,,1.0,1.0,
552930207,2.0,,,
552960898,2.0,1.0,,
552973663,1.0,,,
552980431,,1.0,,
553003878,1.0,,,
553048249,,,,1.0
553052134,1.0,1.0,1.0,
553058196,1.0,,,
553058860,4.0,1.0,,
553060890,1.0,,,
553070744,2.0,,,
553081337,3.0,,,
553098153,1.0,1.0,,
553098588,3.0,,,
553110271,1.0,,,
553113023,1.0,,,
553114802,1.0,,,
553119003,1.0,,,
553119401,1.0,,,
553129688,1.0,,,
553159171,,1.0,,
553193481,2.0,,1.0,
553197747,1.0,1.0,,
553205963,,3.0,,
553211510,1.0,,,
553215994,,1.0,,
553252758,1.0,1.0,,1.0
553255065,2.0,,,
553256325,1.0,,,
553256837,,,1.0,
553257518,1.0,,,
553263861,,,1.0,
553338444,,1.0,,1.0
553357305,2.0,,,
553365891,1.0,,,
553370209,,,,1.0
553375827,1.0,1.0,,
553378809,2.0,,,
553396721,1.0,1.0,,
553420693,2.0,2.0,,
553421980,2.0,,,
553425073,2.0,,,
553427617,1.0,,,
553445006,,,,1.0
553451474,,1.0,,
553457530,,3.0,2.0,
553460809,,,3.0,
553465281,1.0,,,
553485709,,1.0,,
553486786,,,1.0,
553497642,6.0,,,
553522709,,1.0,1.0,
553539906,1.0,,,
553555342,4.0,,,
553561501,1.0,,,
553564473,1.0,,,
553568614,,1.0,,
553588523,,1.0,,1.0
553589444,,1.0,,
553612042,,1.0,,1.0
553621685,1.0,1.0,,
553642335,1.0,,,
553650489,,,,1.0
553699633,1.0,1.0,,1.0
553735458,2.0,2.0,,
553747778,1.0,1.0,1.0,
553792449,1.0,,,
553806656,3.0,1.0,1.0,
553815623,1.0,1.0,,
553816280,,,,1.0
553826039,,1.0,,1.0
553872942,,,1.0,
553886920,2.0,,,
553925166,1.0,2.0,1.0,1.0
553935777,2.0,,,
553937500,1.0,,,
553963836,,1.0,1.0,
553964240,2.0,,,
554020907,1.0,,,
554022291,,3.0,2.0,1.0
554025895,2.0,1.0,,
554046441,,,,1.0
554048976,1.0,,,
554056798,1.0,,,
554071622,2.0,1.0,,1.0
554114635,1.0,,,
554133112,1.0,,,
554134661,1.0,1.0,,1.0
554136117,1.0,,,
554141111,1.0,,,
554143166,1.0,,,
554146358,2.0,,,
554150937,1.0,,,
554164174,1.0,,,
554237290,1.0,1.0,1.0,
554263423,1.0,,,
554270641,1.0,,,
554284711,1.0,,,
554349572,1.0,,,
554366656,3.0,1.0,,1.0
554398796,,1.0,,
554412188,1.0,3.0,1.0,
554419935,5.0,,,
554441075,1.0,,,
554449176,1.0,,,
554458518,,1.0,,1.0
554487877,1.0,2.0,,
554498780,1.0,,,
554501944,2.0,,,
554523912,6.0,1.0,1.0,
554525635,,1.0,1.0,
554534988,1.0,,,
554565191,3.0,2.0,1.0,1.0
554579302,1.0,,,
554587205,1.0,,,
